chain,x_mm,r_mm,diameter_mm,segment,source,station
flow,1528.0000,57.81903,115.63805,tailpipe,JSON,
flow,1529.0000,57.81903,115.63805,tailpipe,JSON,
flow,1530.0000,57.81903,115.63805,tailpipe,JSON,
flow,1531.0000,57.81903,115.63805,tailpipe,JSON,
flow,1532.0000,57.81903,115.63805,tailpipe,JSON,
flow,1533.0000,57.81903,115.63805,tailpipe,JSON,
flow,1534.0000,57.81903,115.63805,tailpipe,JSON,
flow,1535.0000,57.81903,115.63805,tailpipe,JSON,
flow,1536.0000,57.81903,115.63805,tailpipe,JSON,
flow,1537.0000,57.81903,115.63805,tailpipe,JSON,
flow,1538.0000,57.81903,115.63805,tailpipe,JSON,
flow,1539.0000,57.81903,115.63805,tailpipe,JSON,
flow,1540.0000,57.81903,115.63805,tailpipe,JSON,
flow,1541.0000,57.81903,115.63805,tailpipe,JSON,
flow,1542.0000,57.81903,115.63805,tailpipe,JSON,
flow,1543.0000,57.81903,115.63805,tailpipe,JSON,
flow,1544.0000,57.81903,115.63805,tailpipe,JSON,
flow,1545.0000,57.81903,115.63805,tailpipe,JSON,
flow,1546.0000,57.81903,115.63805,tailpipe,JSON,
flow,1547.0000,57.81903,115.63805,tailpipe,JSON,
flow,1548.0000,57.81903,115.63805,tailpipe,JSON,
flow,1549.0000,57.81903,115.63805,tailpipe,JSON,
flow,1550.0000,57.81903,115.63805,tailpipe,JSON,
flow,1551.0000,57.81903,115.63805,tailpipe,JSON,
flow,1552.0000,57.81903,115.63805,tailpipe,JSON,
flow,1553.0000,57.81903,115.63805,tailpipe,JSON,
flow,1554.0000,57.81903,115.63805,tailpipe,JSON,
flow,1555.0000,57.81903,115.63805,tailpipe,JSON,
flow,1556.0000,57.81903,115.63805,tailpipe,JSON,
flow,1557.0000,57.81903,115.63805,tailpipe,JSON,
flow,1558.0000,57.81903,115.63805,tailpipe,JSON,
flow,1559.0000,57.81903,115.63805,tailpipe,JSON,
flow,1560.0000,57.81903,115.63805,tailpipe,JSON,
flow,1561.0000,57.81903,115.63805,tailpipe,JSON,
flow,1562.0000,57.81903,115.63805,tailpipe,JSON,
flow,1563.0000,57.81903,115.63805,tailpipe,JSON,
flow,1564.0000,57.81903,115.63805,tailpipe,JSON,
flow,1565.0000,57.81903,115.63805,tailpipe,JSON,
flow,1566.0000,57.81903,115.63805,tailpipe,JSON,
flow,1567.0000,57.81903,115.63805,tailpipe,JSON,
flow,1568.0000,57.81903,115.63805,tailpipe,JSON,
flow,1569.0000,57.81903,115.63805,tailpipe,JSON,
flow,1570.0000,57.81903,115.63805,tailpipe,JSON,
flow,1571.0000,57.81903,115.63805,tailpipe,JSON,
flow,1572.0000,57.81903,115.63805,tailpipe,JSON,
flow,1573.0000,57.81903,115.63805,tailpipe,JSON,
flow,1574.0000,57.81903,115.63805,tailpipe,JSON,
flow,1575.0000,57.81903,115.63805,tailpipe,JSON,
flow,1576.0000,57.81903,115.63805,tailpipe,JSON,
flow,1577.0000,57.81903,115.63805,tailpipe,JSON,
flow,1578.0000,57.81903,115.63805,tailpipe,JSON,
flow,1579.0000,57.81903,115.63805,tailpipe,JSON,
flow,1580.0000,57.81903,115.63805,tailpipe,JSON,
flow,1581.0000,57.81903,115.63805,tailpipe,JSON,
flow,1582.0000,57.81903,115.63805,tailpipe,JSON,
flow,1583.0000,57.81903,115.63805,tailpipe,JSON,
flow,1584.0000,57.81903,115.63805,tailpipe,JSON,
flow,1585.0000,57.81903,115.63805,tailpipe,JSON,
flow,1586.0000,57.81903,115.63805,tailpipe,JSON,
flow,1587.0000,57.81903,115.63805,tailpipe,JSON,
flow,1588.0000,57.81903,115.63805,tailpipe,JSON,
flow,1589.0000,57.81903,115.63805,tailpipe,JSON,
flow,1590.0000,57.81903,115.63805,tailpipe,JSON,
flow,1591.0000,57.81903,115.63805,tailpipe,JSON,
flow,1592.0000,57.81903,115.63805,tailpipe,JSON,
flow,1593.0000,57.81903,115.63805,tailpipe,JSON,
flow,1594.0000,57.81903,115.63805,tailpipe,JSON,
flow,1595.0000,57.81903,115.63805,tailpipe,JSON,
flow,1596.0000,57.81903,115.63805,tailpipe,JSON,
flow,1597.0000,57.81903,115.63805,tailpipe,JSON,
flow,1598.0000,57.81903,115.63805,tailpipe,JSON,
flow,1599.0000,57.81903,115.63805,tailpipe,JSON,
flow,1600.0000,57.81903,115.63805,tailpipe,JSON,
flow,1601.0000,57.81903,115.63805,tailpipe,JSON,
flow,1602.0000,57.81903,115.63805,tailpipe,JSON,
flow,1603.0000,57.81903,115.63805,tailpipe,JSON,
flow,1604.0000,57.81903,115.63805,tailpipe,JSON,
flow,1605.0000,57.81903,115.63805,tailpipe,JSON,
flow,1606.0000,57.81903,115.63805,tailpipe,JSON,
flow,1607.0000,57.81903,115.63805,tailpipe,JSON,
flow,1608.0000,57.81903,115.63805,tailpipe,JSON,
flow,1609.0000,57.81903,115.63805,tailpipe,JSON,
flow,1610.0000,57.81903,115.63805,tailpipe,JSON,
flow,1611.0000,57.81903,115.63805,tailpipe,JSON,
flow,1612.0000,57.81903,115.63805,tailpipe,JSON,
flow,1613.0000,57.81903,115.63805,tailpipe,JSON,
flow,1614.0000,57.81903,115.63805,tailpipe,JSON,
flow,1615.0000,57.81903,115.63805,tailpipe,JSON,
flow,1616.0000,57.81903,115.63805,tailpipe,JSON,
flow,1617.0000,57.81903,115.63805,tailpipe,JSON,
flow,1618.0000,57.81903,115.63805,tailpipe,JSON,
flow,1619.0000,57.81903,115.63805,tailpipe,JSON,
flow,1620.0000,57.81903,115.63805,tailpipe,JSON,
flow,1621.0000,57.81903,115.63805,tailpipe,JSON,
flow,1622.0000,57.81903,115.63805,tailpipe,JSON,
flow,1623.0000,57.81903,115.63805,tailpipe,JSON,
flow,1624.0000,57.81903,115.63805,tailpipe,JSON,
flow,1625.0000,57.81903,115.63805,tailpipe,JSON,
flow,1626.0000,57.81903,115.63805,tailpipe,JSON,
flow,1627.0000,57.81903,115.63805,tailpipe,JSON,
flow,1628.0000,57.81903,115.63805,tailpipe,JSON,
flow,1629.0000,57.81903,115.63805,tailpipe,JSON,
flow,1630.0000,57.81903,115.63805,tailpipe,JSON,
flow,1631.0000,57.81903,115.63805,tailpipe,JSON,
flow,1632.0000,57.81903,115.63805,tailpipe,JSON,
flow,1633.0000,57.81903,115.63805,tailpipe,JSON,
flow,1634.0000,57.81903,115.63805,tailpipe,JSON,
flow,1635.0000,57.81903,115.63805,tailpipe,JSON,
flow,1636.0000,57.81903,115.63805,tailpipe,JSON,
flow,1637.0000,57.81903,115.63805,tailpipe,JSON,
flow,1638.0000,57.81903,115.63805,tailpipe,JSON,
flow,1639.0000,57.81903,115.63805,tailpipe,JSON,
flow,1640.0000,57.81903,115.63805,tailpipe,JSON,
flow,1641.0000,57.81903,115.63805,tailpipe,JSON,
flow,1642.0000,57.81903,115.63805,tailpipe,JSON,
flow,1643.0000,57.81903,115.63805,tailpipe,JSON,
flow,1644.0000,57.81903,115.63805,tailpipe,JSON,
flow,1645.0000,57.81903,115.63805,tailpipe,JSON,
flow,1646.0000,57.81903,115.63805,tailpipe,JSON,
flow,1647.0000,57.81903,115.63805,tailpipe,JSON,
flow,1648.0000,57.81903,115.63805,tailpipe,JSON,
flow,1649.0000,57.81903,115.63805,tailpipe,JSON,
flow,1650.0000,57.81903,115.63805,tailpipe,JSON,
flow,1651.0000,57.81903,115.63805,tailpipe,JSON,
flow,1652.0000,57.81903,115.63805,tailpipe,JSON,
flow,1653.0000,57.81903,115.63805,tailpipe,JSON,
flow,1654.0000,57.81903,115.63805,tailpipe,JSON,
flow,1655.0000,57.81903,115.63805,tailpipe,JSON,
flow,1656.0000,57.81903,115.63805,tailpipe,JSON,
flow,1657.0000,57.81903,115.63805,tailpipe,JSON,
flow,1658.0000,57.81903,115.63805,tailpipe,JSON,
flow,1659.0000,57.81903,115.63805,tailpipe,JSON,
flow,1660.0000,57.81903,115.63805,tailpipe,JSON,
flow,1661.0000,57.81903,115.63805,tailpipe,JSON,
flow,1662.0000,57.81903,115.63805,tailpipe,JSON,
flow,1663.0000,57.81903,115.63805,tailpipe,JSON,
flow,1664.0000,57.81903,115.63805,tailpipe,JSON,
flow,1665.0000,57.81903,115.63805,tailpipe,JSON,
flow,1666.0000,57.81903,115.63805,tailpipe,JSON,
flow,1667.0000,57.81903,115.63805,tailpipe,JSON,
flow,1668.0000,57.81903,115.63805,tailpipe,JSON,
flow,1669.0000,57.81903,115.63805,tailpipe,JSON,
flow,1670.0000,57.81903,115.63805,tailpipe,JSON,
flow,1671.0000,57.81903,115.63805,tailpipe,JSON,
flow,1672.0000,57.81903,115.63805,tailpipe,JSON,
flow,1673.0000,57.81903,115.63805,tailpipe,JSON,
flow,1674.0000,57.81903,115.63805,tailpipe,JSON,
flow,1675.0000,57.81903,115.63805,tailpipe,JSON,
flow,1676.0000,57.81903,115.63805,tailpipe,JSON,
flow,1677.0000,57.81903,115.63805,tailpipe,JSON,
flow,1678.0000,57.81903,115.63805,tailpipe,JSON,
flow,1679.0000,57.81903,115.63805,tailpipe,JSON,
flow,1680.0000,57.81903,115.63805,tailpipe,JSON,
flow,1681.0000,57.81903,115.63805,tailpipe,JSON,
flow,1682.0000,57.81903,115.63805,tailpipe,JSON,
flow,1683.0000,57.81903,115.63805,tailpipe,JSON,
flow,1684.0000,57.81903,115.63805,tailpipe,JSON,
flow,1685.0000,57.81903,115.63805,tailpipe,JSON,
flow,1686.0000,57.81903,115.63805,tailpipe,JSON,
flow,1687.0000,57.81903,115.63805,tailpipe,JSON,
flow,1688.0000,57.81903,115.63805,tailpipe,JSON,
flow,1689.0000,57.81903,115.63805,tailpipe,JSON,
flow,1690.0000,57.81903,115.63805,tailpipe,JSON,
flow,1691.0000,57.81903,115.63805,tailpipe,JSON,
flow,1692.0000,57.81903,115.63805,tailpipe,JSON,
flow,1693.0000,57.81903,115.63805,tailpipe,JSON,
flow,1694.0000,57.81903,115.63805,tailpipe,JSON,
flow,1695.0000,57.81903,115.63805,tailpipe,JSON,
flow,1696.0000,57.81903,115.63805,tailpipe,JSON,
flow,1697.0000,57.81903,115.63805,tailpipe,JSON,
flow,1698.0000,57.81903,115.63805,tailpipe,JSON,
flow,1699.0000,57.81903,115.63805,tailpipe,JSON,
flow,1700.0000,57.81903,115.63805,tailpipe,JSON,
flow,1701.0000,57.81903,115.63805,tailpipe,JSON,
flow,1702.0000,57.81903,115.63805,tailpipe,JSON,
flow,1703.0000,57.81903,115.63805,tailpipe,JSON,
flow,1704.0000,57.81903,115.63805,tailpipe,JSON,
flow,1705.0000,57.81903,115.63805,tailpipe,JSON,
flow,1706.0000,57.81903,115.63805,tailpipe,JSON,
flow,1707.0000,57.81903,115.63805,tailpipe,JSON,
flow,1708.0000,57.81903,115.63805,tailpipe,JSON,
flow,1709.0000,57.81903,115.63805,tailpipe,JSON,
flow,1710.0000,57.81903,115.63805,tailpipe,JSON,
flow,1711.0000,57.81903,115.63805,tailpipe,JSON,
flow,1712.0000,57.81903,115.63805,tailpipe,JSON,
flow,1713.0000,57.81903,115.63805,tailpipe,JSON,
flow,1714.0000,57.81903,115.63805,tailpipe,JSON,
flow,1715.0000,57.81903,115.63805,tailpipe,JSON,
flow,1716.0000,57.81903,115.63805,tailpipe,JSON,
flow,1717.0000,57.81903,115.63805,tailpipe,JSON,
flow,1718.0000,57.81903,115.63805,tailpipe,JSON,
flow,1719.0000,57.81903,115.63805,tailpipe,JSON,
flow,1720.0000,57.81903,115.63805,tailpipe,JSON,
flow,1721.0000,57.81903,115.63805,tailpipe,JSON,
flow,1722.0000,57.81903,115.63805,tailpipe,JSON,
flow,1723.0000,57.81903,115.63805,tailpipe,JSON,
flow,1724.0000,57.81903,115.63805,tailpipe,JSON,
flow,1725.0000,57.81903,115.63805,tailpipe,JSON,
flow,1726.0000,57.81903,115.63805,tailpipe,JSON,
flow,1727.0000,57.81903,115.63805,tailpipe,JSON,
flow,1728.0000,57.81903,115.63805,tailpipe,JSON,
flow,1729.0000,57.81903,115.63805,tailpipe,JSON,
flow,1730.0000,57.81903,115.63805,tailpipe,JSON,
flow,1731.0000,57.81903,115.63805,tailpipe,JSON,
flow,1732.0000,57.81903,115.63805,tailpipe,JSON,
flow,1733.0000,57.81903,115.63805,tailpipe,JSON,
flow,1734.0000,57.81903,115.63805,tailpipe,JSON,
flow,1735.0000,57.81903,115.63805,tailpipe,JSON,
flow,1736.0000,57.81903,115.63805,tailpipe,JSON,
flow,1737.0000,57.81903,115.63805,tailpipe,JSON,
flow,1738.0000,57.81903,115.63805,tailpipe,JSON,
flow,1739.0000,57.81903,115.63805,tailpipe,JSON,
flow,1740.0000,57.81903,115.63805,tailpipe,JSON,
flow,1741.0000,57.81903,115.63805,tailpipe,JSON,
flow,1742.0000,57.81903,115.63805,tailpipe,JSON,
flow,1743.0000,57.81903,115.63805,tailpipe,JSON,
flow,1744.0000,57.81903,115.63805,tailpipe,JSON,
flow,1745.0000,57.81903,115.63805,tailpipe,JSON,
flow,1746.0000,57.81903,115.63805,tailpipe,JSON,
flow,1747.0000,57.81903,115.63805,tailpipe,JSON,
flow,1748.0000,57.81903,115.63805,tailpipe,JSON,
flow,1749.0000,57.81903,115.63805,tailpipe,JSON,
flow,1750.0000,57.81903,115.63805,tailpipe,JSON,
flow,1751.0000,57.81903,115.63805,tailpipe,JSON,
flow,1752.0000,57.81903,115.63805,tailpipe,JSON,
flow,1753.0000,57.81903,115.63805,tailpipe,JSON,
flow,1754.0000,57.81903,115.63805,tailpipe,JSON,
flow,1755.0000,57.81903,115.63805,tailpipe,JSON,
flow,1756.0000,57.81903,115.63805,tailpipe,JSON,
flow,1757.0000,57.81903,115.63805,tailpipe,JSON,
flow,1758.0000,57.81903,115.63805,tailpipe,JSON,
flow,1759.0000,57.81903,115.63805,tailpipe,JSON,
flow,1760.0000,57.81903,115.63805,tailpipe,JSON,
flow,1761.0000,57.81903,115.63805,tailpipe,JSON,
flow,1762.0000,57.81903,115.63805,tailpipe,JSON,
flow,1763.0000,57.81903,115.63805,tailpipe,JSON,
flow,1764.0000,57.81903,115.63805,tailpipe,JSON,
flow,1765.0000,57.81903,115.63805,tailpipe,JSON,
flow,1766.0000,57.81903,115.63805,tailpipe,JSON,
flow,1767.0000,57.81903,115.63805,tailpipe,JSON,
flow,1768.0000,57.81903,115.63805,tailpipe,JSON,
flow,1769.0000,57.81903,115.63805,tailpipe,JSON,
flow,1770.0000,57.81903,115.63805,tailpipe,JSON,
flow,1771.0000,57.81903,115.63805,tailpipe,JSON,
flow,1772.0000,57.81903,115.63805,tailpipe,JSON,
flow,1773.0000,57.81903,115.63805,tailpipe,JSON,
flow,1774.0000,57.81903,115.63805,tailpipe,JSON,
flow,1775.0000,57.81903,115.63805,tailpipe,JSON,
flow,1776.0000,57.81903,115.63805,tailpipe,JSON,
flow,1777.0000,57.81903,115.63805,tailpipe,JSON,
flow,1778.0000,57.81903,115.63805,tailpipe,JSON,
flow,1779.0000,57.81903,115.63805,tailpipe,JSON,
flow,1780.0000,57.81903,115.63805,tailpipe,JSON,
flow,1781.0000,57.81903,115.63805,tailpipe,JSON,
flow,1782.0000,57.81903,115.63805,tailpipe,JSON,
flow,1783.0000,57.81903,115.63805,tailpipe,JSON,
flow,1784.0000,57.81903,115.63805,tailpipe,JSON,
flow,1785.0000,57.81903,115.63805,tailpipe,JSON,
flow,1786.0000,57.81903,115.63805,tailpipe,JSON,
flow,1787.0000,57.81903,115.63805,tailpipe,JSON,
flow,1788.0000,57.81903,115.63805,tailpipe,JSON,
flow,1789.0000,57.81903,115.63805,tailpipe,JSON,
flow,1790.0000,57.81903,115.63805,tailpipe,JSON,
flow,1791.0000,57.81903,115.63805,tailpipe,JSON,
flow,1792.0000,57.81903,115.63805,tailpipe,JSON,
flow,1793.0000,57.81903,115.63805,tailpipe,JSON,
flow,1794.0000,57.81903,115.63805,tailpipe,JSON,
flow,1795.0000,57.81903,115.63805,tailpipe,JSON,
flow,1796.0000,57.81903,115.63805,tailpipe,JSON,
flow,1797.0000,57.81903,115.63805,tailpipe,JSON,
flow,1798.0000,57.81903,115.63805,tailpipe,JSON,
flow,1799.0000,57.81903,115.63805,tailpipe,JSON,
flow,1800.0000,57.81903,115.63805,tailpipe,JSON,
flow,1801.0000,57.81903,115.63805,tailpipe,JSON,
flow,1802.0000,57.81903,115.63805,tailpipe,JSON,
flow,1803.0000,57.81903,115.63805,tailpipe,JSON,
flow,1804.0000,57.81903,115.63805,tailpipe,JSON,
flow,1805.0000,57.81903,115.63805,tailpipe,JSON,
flow,1806.0000,57.81903,115.63805,tailpipe,JSON,
flow,1807.0000,57.81903,115.63805,tailpipe,JSON,
flow,1808.0000,57.81903,115.63805,tailpipe,JSON,
flow,1809.0000,57.81903,115.63805,tailpipe,JSON,
flow,1810.0000,57.81903,115.63805,tailpipe,JSON,
flow,1811.0000,57.81903,115.63805,tailpipe,JSON,
flow,1812.0000,57.81903,115.63805,tailpipe,JSON,
flow,1813.0000,57.81903,115.63805,tailpipe,JSON,
flow,1814.0000,57.81903,115.63805,tailpipe,JSON,
flow,1815.0000,57.81903,115.63805,tailpipe,JSON,
flow,1816.0000,57.81903,115.63805,tailpipe,JSON,
flow,1817.0000,57.81903,115.63805,tailpipe,JSON,
flow,1818.0000,57.81903,115.63805,tailpipe,JSON,
flow,1819.0000,57.81903,115.63805,tailpipe,JSON,
flow,1820.0000,57.81903,115.63805,tailpipe,JSON,
flow,1821.0000,57.81903,115.63805,tailpipe,JSON,
flow,1822.0000,57.81903,115.63805,tailpipe,JSON,
flow,1823.0000,57.81903,115.63805,tailpipe,JSON,
flow,1824.0000,57.81903,115.63805,tailpipe,JSON,
flow,1825.0000,57.81903,115.63805,tailpipe,JSON,
flow,1826.0000,57.81903,115.63805,tailpipe,JSON,
flow,1827.0000,57.81903,115.63805,tailpipe,JSON,
flow,1828.0000,57.81903,115.63805,tailpipe,JSON,
flow,1829.0000,57.81903,115.63805,tailpipe,JSON,
flow,1830.0000,57.81903,115.63805,tailpipe,JSON,
flow,1831.0000,57.81903,115.63805,tailpipe,JSON,
flow,1832.0000,57.81903,115.63805,tailpipe,JSON,
flow,1833.0000,57.81903,115.63805,tailpipe,JSON,
flow,1834.0000,57.81903,115.63805,tailpipe,JSON,
flow,1835.0000,57.81903,115.63805,tailpipe,JSON,
flow,1836.0000,57.81903,115.63805,tailpipe,JSON,
flow,1837.0000,57.81903,115.63805,tailpipe,JSON,
flow,1838.0000,57.81903,115.63805,tailpipe,JSON,
flow,1839.0000,57.81903,115.63805,tailpipe,JSON,
flow,1840.0000,57.81903,115.63805,tailpipe,JSON,
flow,1841.0000,57.81903,115.63805,tailpipe,JSON,
flow,1842.0000,57.81903,115.63805,tailpipe,JSON,
flow,1843.0000,57.81903,115.63805,tailpipe,JSON,
flow,1844.0000,57.81903,115.63805,tailpipe,JSON,
flow,1845.0000,57.81903,115.63805,tailpipe,JSON,
flow,1846.0000,57.81903,115.63805,tailpipe,JSON,
flow,1847.0000,57.81903,115.63805,tailpipe,JSON,
flow,1848.0000,57.81903,115.63805,tailpipe,JSON,
flow,1849.0000,57.81903,115.63805,tailpipe,JSON,
flow,1850.0000,57.81903,115.63805,tailpipe,JSON,
flow,1851.0000,57.81903,115.63805,tailpipe,JSON,
flow,1852.0000,57.81903,115.63805,tailpipe,JSON,
flow,1853.0000,57.81903,115.63805,tailpipe,JSON,
flow,1854.0000,57.81903,115.63805,tailpipe,JSON,
flow,1855.0000,57.81903,115.63805,tailpipe,JSON,
flow,1856.0000,57.81903,115.63805,tailpipe,JSON,
flow,1857.0000,57.81903,115.63805,tailpipe,JSON,
flow,1858.0000,57.81903,115.63805,tailpipe,JSON,
flow,1859.0000,57.81903,115.63805,tailpipe,JSON,
flow,1860.0000,57.81903,115.63805,tailpipe,JSON,
flow,1861.0000,57.81903,115.63805,tailpipe,JSON,
flow,1862.0000,57.81903,115.63805,tailpipe,JSON,
flow,1863.0000,57.81903,115.63805,tailpipe,JSON,
flow,1864.0000,57.81903,115.63805,tailpipe,JSON,
flow,1865.0000,57.81903,115.63805,tailpipe,JSON,
flow,1866.0000,57.81903,115.63805,tailpipe,JSON,
flow,1867.0000,57.81903,115.63805,tailpipe,JSON,
flow,1868.0000,57.81903,115.63805,tailpipe,JSON,
flow,1869.0000,57.81903,115.63805,tailpipe,JSON,
flow,1870.0000,57.81903,115.63805,tailpipe,JSON,
flow,1871.0000,57.81903,115.63805,tailpipe,JSON,
flow,1872.0000,57.81903,115.63805,tailpipe,JSON,
flow,1873.0000,57.81903,115.63805,tailpipe,JSON,
flow,1874.0000,57.81903,115.63805,tailpipe,JSON,
flow,1875.0000,57.81903,115.63805,tailpipe,JSON,
flow,1876.0000,57.81903,115.63805,tailpipe,JSON,
flow,1877.0000,57.81903,115.63805,tailpipe,JSON,
flow,1878.0000,57.81903,115.63805,tailpipe,JSON,
flow,1879.0000,57.81903,115.63805,tailpipe,JSON,
flow,1880.0000,57.81903,115.63805,tailpipe,JSON,
flow,1881.0000,57.81903,115.63805,tailpipe,JSON,
flow,1882.0000,57.81903,115.63805,tailpipe,JSON,
flow,1883.0000,57.81903,115.63805,tailpipe,JSON,
flow,1884.0000,57.81903,115.63805,tailpipe,JSON,
flow,1885.0000,57.81903,115.63805,tailpipe,JSON,
flow,1886.0000,57.81903,115.63805,tailpipe,JSON,
flow,1887.0000,57.81903,115.63805,tailpipe,JSON,
flow,1888.0000,57.81903,115.63805,tailpipe,JSON,
flow,1889.0000,57.81903,115.63805,tailpipe,JSON,
flow,1890.0000,57.81903,115.63805,tailpipe,JSON,
flow,1891.0000,57.81903,115.63805,tailpipe,JSON,
flow,1892.0000,57.81903,115.63805,tailpipe,JSON,
flow,1893.0000,57.81903,115.63805,tailpipe,JSON,
flow,1894.0000,57.81903,115.63805,tailpipe,JSON,
flow,1895.0000,57.81903,115.63805,tailpipe,JSON,
flow,1896.0000,57.81903,115.63805,tailpipe,JSON,
flow,1897.0000,57.81903,115.63805,tailpipe,JSON,
flow,1898.0000,57.81903,115.63805,tailpipe,JSON,
flow,1899.0000,57.81903,115.63805,tailpipe,JSON,
flow,1900.0000,57.81903,115.63805,tailpipe,JSON,
flow,1901.0000,57.81903,115.63805,tailpipe,JSON,
flow,1902.0000,57.81903,115.63805,tailpipe,JSON,
flow,1903.0000,57.81903,115.63805,tailpipe,JSON,
flow,1904.0000,57.81903,115.63805,tailpipe,JSON,
flow,1905.0000,57.81903,115.63805,tailpipe,JSON,
flow,1906.0000,57.81903,115.63805,tailpipe,JSON,
flow,1907.0000,57.81903,115.63805,tailpipe,JSON,
flow,1908.0000,57.81903,115.63805,tailpipe,JSON,
flow,1909.0000,57.81903,115.63805,tailpipe,JSON,
flow,1910.0000,57.81903,115.63805,tailpipe,JSON,
flow,1911.0000,57.81903,115.63805,tailpipe,JSON,
flow,1912.0000,57.81903,115.63805,tailpipe,JSON,
flow,1913.0000,57.81903,115.63805,tailpipe,JSON,
flow,1914.0000,57.81903,115.63805,tailpipe,JSON,
flow,1915.0000,57.81903,115.63805,tailpipe,JSON,
flow,1916.0000,57.81903,115.63805,tailpipe,JSON,
flow,1917.0000,57.81903,115.63805,tailpipe,JSON,
flow,1918.0000,57.81903,115.63805,tailpipe,JSON,
flow,1919.0000,57.81903,115.63805,tailpipe,JSON,
flow,1920.0000,57.81903,115.63805,tailpipe,JSON,
flow,1921.0000,57.81903,115.63805,tailpipe,JSON,
flow,1922.0000,57.81903,115.63805,tailpipe,JSON,
flow,1923.0000,57.81903,115.63805,tailpipe,JSON,
flow,1924.0000,57.81903,115.63805,tailpipe,JSON,
flow,1925.0000,57.81903,115.63805,tailpipe,JSON,
flow,1926.0000,57.81903,115.63805,tailpipe,JSON,
flow,1927.0000,57.81903,115.63805,tailpipe,JSON,
flow,1928.0000,57.81903,115.63805,tailpipe,JSON,
flow,1929.0000,57.81903,115.63805,tailpipe,JSON,
flow,1930.0000,57.81903,115.63805,tailpipe,JSON,
flow,1931.0000,57.81903,115.63805,tailpipe,JSON,
flow,1932.0000,57.81903,115.63805,tailpipe,JSON,
flow,1933.0000,57.81903,115.63805,tailpipe,JSON,
flow,1934.0000,57.81903,115.63805,tailpipe,JSON,
flow,1935.0000,57.81903,115.63805,tailpipe,JSON,
flow,1936.0000,57.81903,115.63805,tailpipe,JSON,
flow,1937.0000,57.81903,115.63805,tailpipe,JSON,
flow,1938.0000,57.81903,115.63805,tailpipe,JSON,
flow,1939.0000,57.81903,115.63805,tailpipe,JSON,
flow,1940.0000,57.81903,115.63805,tailpipe,JSON,
flow,1941.0000,57.81903,115.63805,tailpipe,JSON,
flow,1942.0000,57.81903,115.63805,tailpipe,JSON,
flow,1943.0000,57.81903,115.63805,tailpipe,JSON,
flow,1944.0000,57.81903,115.63805,tailpipe,JSON,
flow,1945.0000,57.81903,115.63805,tailpipe,JSON,
flow,1946.0000,57.81903,115.63805,tailpipe,JSON,
flow,1947.0000,57.81903,115.63805,tailpipe,JSON,
flow,1948.0000,57.81903,115.63805,tailpipe,JSON,
flow,1949.0000,57.81903,115.63805,tailpipe,JSON,
flow,1950.0000,57.81903,115.63805,tailpipe,JSON,
flow,1951.0000,57.81903,115.63805,tailpipe,JSON,
flow,1952.0000,57.81903,115.63805,tailpipe,JSON,
flow,1953.0000,57.81903,115.63805,tailpipe,JSON,
flow,1954.0000,57.81903,115.63805,tailpipe,JSON,
flow,1955.0000,57.81903,115.63805,tailpipe,JSON,
flow,1956.0000,57.81903,115.63805,tailpipe,JSON,
flow,1957.0000,57.81903,115.63805,tailpipe,JSON,
flow,1958.0000,57.81903,115.63805,tailpipe,JSON,
flow,1959.0000,57.81903,115.63805,tailpipe,JSON,
flow,1960.0000,57.81903,115.63805,tailpipe,JSON,
flow,1961.0000,57.81903,115.63805,tailpipe,JSON,
flow,1962.0000,57.81903,115.63805,tailpipe,JSON,
flow,1963.0000,57.81903,115.63805,tailpipe,JSON,
flow,1964.0000,57.81903,115.63805,tailpipe,JSON,
flow,1965.0000,57.81903,115.63805,tailpipe,JSON,
flow,1966.0000,57.81903,115.63805,tailpipe,JSON,
flow,1967.0000,57.81903,115.63805,tailpipe,JSON,
flow,1968.0000,57.81903,115.63805,tailpipe,JSON,
flow,1969.0000,57.81903,115.63805,tailpipe,JSON,
flow,1970.0000,57.81903,115.63805,tailpipe,JSON,
flow,1971.0000,57.81903,115.63805,tailpipe,JSON,
flow,1972.0000,57.81903,115.63805,tailpipe,JSON,
flow,1973.0000,57.81903,115.63805,tailpipe,JSON,
flow,1974.0000,57.81903,115.63805,tailpipe,JSON,
flow,1975.0000,57.81903,115.63805,tailpipe,JSON,
flow,1976.0000,57.81903,115.63805,tailpipe,JSON,
flow,1977.0000,57.81903,115.63805,tailpipe,JSON,
flow,1978.0000,57.81903,115.63805,tailpipe,JSON,
flow,1979.0000,57.81903,115.63805,tailpipe,JSON,
flow,1980.0000,57.81903,115.63805,tailpipe,JSON,
flow,1981.0000,57.81903,115.63805,tailpipe,JSON,
