time_s,chamber_pressure_pa,chamber_temperature_k,inlet_air_mass_flow_kg_per_s,fuel_mass_flow_kg_per_s,exhaust_mass_flow_kg_per_s,gross_thrust_n,inlet_momentum_drag_n,net_thrust_n,phase,event,cycle_count,nozzle_warning
0.00034,143164.89238841538,393.90727444076634,0.0,0.0,3.5013258934183686,923.2674986781554,0.0,923.2674986781554,combustion,,1,
0.00036,145808.8347176709,402.09022506753456,0.0,0.0,3.575381235545158,978.5763948933885,0.0,978.5763948933885,combustion,,1,
0.00038,148435.44829353614,410.28021685993843,0.0,0.0,3.643724263710801,1032.7582132509087,0.0,1032.7582132509087,combustion,,1,
0.0004,151045.02536439023,418.47781307362055,0.0,0.0,3.706945176722504,1085.858319261064,0.0,1085.858319261064,combustion,,1,
0.00042,153641.70932380937,426.6860526197226,0.0,0.0,3.735205120920595,1121.2065254232177,0.0,1121.2065254232177,combustion,,1,boundary_layer_separation_not_modeled
0.00044,156225.44662507635,434.9050937837619,0.0,0.0,3.7626962044105037,1156.682528145724,0.0,1156.682528145724,combustion,,1,boundary_layer_separation_not_modeled
0.00046,158796.1586702344,443.1350763729487,0.0,0.0,3.789647160586779,1194.704880835412,0.0,1194.704880835412,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.00048,161353.76905858325,451.376140505856,0.0,0.0,3.8160686339408927,1236.6716507884062,0.0,1236.6716507884062,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0005,163898.2035452338,459.62842664018007,0.0,0.0,3.8419708350736768,1278.4245367249655,0.0,1278.4245367249655,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0005200000000000001,166429.39000116213,467.89207559967076,0.0,0.0,3.8673635676920735,1319.9623266002855,0.0,1319.9623266002855,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0005400000000000001,168947.25837467035,476.1672286002867,0.0,0.0,3.8922562534885876,1361.2838429109722,0.0,1361.2838429109722,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0005600000000000002,171451.74065416883,484.454027275629,0.0,0.0,3.916657955102256,1402.3879420658977,0.0,1402.3879420658977,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0005800000000000002,173942.77083220196,492.7526137017011,0.0,0.0,3.9405773973382785,1443.273513778618,0.0,1443.273513778618,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0006000000000000003,176420.28487064442,501.0631304210394,0.0,0.0,3.9640229868044736,1483.9394804800943,0.0,1483.9394804800943,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0006200000000000003,178884.21505367174,509.38570448189955,0.0,0.0,3.987002830106002,1524.3847967505267,0.0,1524.3847967505267,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0006400000000000004,181334.46288125787,517.7203699324139,0.0,0.0,4.0095246878163335,1564.608357131825,0.0,1564.608357131825,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0006600000000000004,183770.97019339222,526.0672701675277,0.0,0.0,4.0315956918158316,1604.6085536150567,0.0,1604.6085536150567,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0006800000000000005,186193.68067464037,534.4265491275028,0.0,0.0,4.053223159414768,1644.384436740404,0.0,1644.384436740404,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0007000000000000005,188602.5398241608,542.798351319402,0.0,0.0,4.074414168106114,1683.9350871606832,0.0,1683.9350871606832,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0007200000000000006,190997.49492655875,551.182821838152,0.0,0.0,4.095175568247256,1723.2596151518667,0.0,1723.2596151518667,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0007400000000000006,193378.49502353338,559.5801063872138,0.0,0.0,4.115513994891096,1762.357160137269,0.0,1762.357160137269,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0007600000000000007,195745.49088627845,567.9903512988859,0.0,0.0,4.135435878834867,1801.2268902246965,0.0,1801.2268902246965,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0007800000000000007,198098.43498859764,576.4137035542639,0.0,0.0,4.154947456948578,1839.8680017558802,0.0,1839.8680017558802,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0008000000000000008,200437.28148070106,584.8503108028823,0.0,0.0,4.174054781839314,1878.279718867593,0.0,1878.279718867593,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0008200000000000008,202761.98616364747,593.3003213820565,0.0,0.0,4.192763730902534,1916.4612930638725,0.0,1916.4612930638725,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0008400000000000009,205072.506464404,601.763884335948,0.0,0.0,4.211080014806859,1954.4120027987935,0.0,1954.4120027987935,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.000860000000000001,207368.80141149237,610.2411494343716,0.0,0.0,4.229009185454827,1992.1311530693206,0.0,1992.1311530693206,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.000880000000000001,209650.83161119567,618.7322671913613,0.0,0.0,4.246556643458314,2029.6180750177323,0.0,2029.6180750177323,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0009000000000000011,211918.55922429933,627.2373888835145,0.0,0.0,4.26372764516401,2066.872125543195,0.0,2066.872125543195,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0009200000000000011,214171.94794334364,635.7566665681287,0.0,0.0,4.2805273092613625,2103.892686922065,0.0,2103.892686922065,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0009400000000000012,216410.96297036426,644.2902531011467,0.0,0.0,4.296960623002656,2140.6791664365333,0.0,2140.6791664365333,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0009600000000000012,218635.57099509958,652.8383021549258,0.0,0.0,4.3130324480624385,2177.2309960112434,0.0,2177.2309960112434,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0009800000000000013,220845.74017364596,661.400968235844,0.0,0.0,4.328747526061287,2213.547631857524,0.0,2213.547631857524,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0010000000000000013,223041.4401075413,669.9784067017551,0.0,0.0,4.344110483776909,2249.628554124937,0.0,2249.628554124937,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0010200000000000014,225222.64182325953,678.5707737793102,0.0,0.0,4.35912583806372,2285.4732665598244,0.0,2285.4732665598244,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0010400000000000014,227389.31775209945,687.1782265811498,0.0,0.0,4.3737980005003525,2321.081296170545,0.0,2321.081296170545,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0010600000000000015,229541.44171045185,695.8009231229858,0.0,0.0,4.388131281783103,2356.4521928991685,0.0,2356.4521928991685,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0010800000000000015,231678.98888043108,704.4390223405787,0.0,0.0,4.4021298958818695,2391.5855292993365,0.0,2391.5855292993365,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0011000000000000016,233801.9357908553,713.0926841066234,0.0,0.0,4.415797963973922,2426.480900220072,0.0,2426.480900220072,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0011200000000000016,235910.26029856384,721.7620692475522,0.0,0.0,4.4291395181696585,2461.137922495281,0.0,2461.137922495281,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0011400000000000017,238003.94157005838,730.4473395602654,0.0,0.0,4.442158505043478,2495.5562346387646,0.0,2495.5562346387646,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0011600000000000017,240082.96006345586,739.1486578287982,0.0,0.0,4.45485878898194,2529.7354965445065,0.0,2529.7354965445065,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0011800000000000018,242147.29751074224,747.8661878409321,0.0,0.0,4.4672441553604525,2563.6753891920584,0.0,2563.6753891920584,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0012000000000000018,244196.9369003166,756.6000944047612,0.0,0.0,4.4793183135589745,2597.375614356831,0.0,2597.375614356831,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.001220000000000002,246231.86245981496,765.3505433652189,0.0,0.0,4.491084899826454,2630.8358943251287,0.0,2630.8358943251287,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.001240000000000002,248252.05963920432,774.1177016205753,0.0,0.0,4.5025474800030265,2664.0559716137477,0.0,2664.0559716137477,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.001260000000000002,250257.5150941387,782.9017371389119,0.0,0.0,4.5137095521083905,2697.03560869399,0.0,2697.03560869399,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.001280000000000002,252248.2166695669,791.7028189745791,0.0,0.0,4.524574548804194,2729.7745877199486,0.0,2729.7745877199486,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0013000000000000021,254224.15338358542,800.5211172846473,0.0,0.0,4.535145839737716,2762.272710260904,0.0,2762.272710260904,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0013200000000000022,256185.31541152764,809.356803345355,0.0,0.0,4.545426733773669,2794.5297970377283,0.0,2794.5297970377283,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0013400000000000022,258131.69407028263,818.2100495685629,0.0,0.0,4.555420481120454,2826.5456876631365,0.0,2826.5456876631365,combustion,,1,overexpanded_external_shock_or_separation_not_modeled
0.0013600000000000023,260063.28180283547,827.0810295182183,0.0,0.0,4.565130275356816,2858.320240385693,0.0,2858.320240385693,combustion,,1,
0.0013800000000000023,261980.07216302337,835.9699179268375,0.0,0.0,4.57455925536444,2889.853331837438,0.0,2889.853331837438,combustion,,1,
0.0014000000000000024,263882.0598005012,844.8768907120126,0.0,0.0,4.583710507171656,2921.1448567850243,0.0,2921.1448567850243,combustion,,1,
0.0014200000000000024,265769.2404459089,853.8021249929458,0.0,0.0,4.592587065713151,2952.194727884283,0.0,2952.194727884283,combustion,,1,
0.0014400000000000025,267641.6108962373,862.7457991070219,0.0,0.0,4.6011919165101824,2983.0028754380855,0.0,2983.0028754380855,combustion,,1,
0.0014600000000000025,269499.1690003845,871.7080926264186,0.0,0.0,4.609527997275585,3013.569247157437,0.0,3013.569247157437,combustion,,1,
0.0014800000000000026,271341.9136448993,880.6891863747658,0.0,0.0,4.61759819944756,3043.8938079256864,0.0,3043.8938079256864,combustion,,1,
0.0015000000000000026,273169.8447399048,889.6892624438526,0.0,0.0,4.6254053696559865,3073.9765395657873,0.0,3073.9765395657873,combustion,,1,
0.0015200000000000027,274982.9632051998,898.7085042103957,0.0,0.0,4.632952311124783,3103.8174406105036,0.0,3103.8174406105036,combustion,,1,
0.0015400000000000027,276781.2709565317,907.7470963528676,0.0,0.0,4.6402417850136235,3133.4165260755117,0.0,3133.4165260755117,combustion,,1,
0.0015600000000000028,278564.77089203516,916.805224868389,0.0,0.0,4.647276511702123,3162.773827235312,0.0,3162.773827235312,combustion,,1,
0.0015800000000000028,280333.46687883686,925.8830770896976,0.0,0.0,4.654059172019386,3191.8893914018354,0.0,3191.8893914018354,combustion,,1,
0.001600000000000003,282087.3637398171,934.98084170219,0.0,0.0,4.660592408421718,3220.7632817057674,0.0,3220.7632817057674,combustion,,1,
0.001620000000000003,283826.4672405281,944.0987087610466,0.0,0.0,4.666878826121053,3249.3955768804344,0.0,3249.3955768804344,combustion,,1,
0.001640000000000003,285550.78407626355,953.2368697084411,0.0,0.0,4.672920994166539,3277.786371048241,0.0,3277.786371048241,combustion,,1,
0.001660000000000003,287260.3218592763,962.3955173908412,0.0,0.0,4.6787214464816165,3305.9357735095878,0.0,3305.9357735095878,combustion,,1,
0.001680000000000003,288955.0891061408,971.5748460764036,0.0,0.0,4.684282682858705,3333.843908534191,0.0,3333.843908534191,combustion,,1,
0.0017000000000000032,290635.09522525815,980.7750514724703,0.0,0.0,4.689607169913601,3361.510915154786,0.0,3361.510915154786,combustion,,1,
0.0017200000000000032,292300.35050449794,989.9963307431648,0.0,0.0,4.694697342001485,3388.9369469631397,0.0,3388.9369469631397,combustion,,1,
0.0017400000000000033,293950.86609897716,999.2388825271009,0.0,0.0,4.699555602096361,3416.1221719083032,0.0,3416.1221719083032,combustion,,1,
0.0017600000000000033,295586.6540189709,1008.5029069552,0.0,0.0,4.704184322635694,3443.0667720971114,0.0,3443.0667720971114,combustion,,1,
0.0017800000000000034,297207.72711795336,1017.7886056686275,0.0,0.0,4.708585846331816,3469.77094359682,0.0,3469.77094359682,combustion,,1,
0.0018000000000000034,298814.0990807666,1027.096181836849,0.0,0.0,4.712762486951701,3496.2348962398714,0.0,3496.2348962398714,combustion,,1,
0.0018200000000000035,300405.7844119132,1036.4258401758113,0.0,0.0,4.716716530066532,3522.458853430757,0.0,3522.458853430757,combustion,,1,
0.0018400000000000035,301982.79842397233,1045.7777869662534,0.0,0.0,4.720450233772464,3548.443051954898,0.0,3548.443051954898,combustion,,1,
0.0018600000000000036,303545.1572261356,1055.1522300721508,0.0,0.0,4.723965829383871,3574.187741789525,0.0,3574.187741789525,combustion,,1,
0.0018800000000000036,305092.8777128601,1064.5493789592942,0.0,0.0,4.7272655221003435,3599.693185916539,0.0,3599.693185916539,combustion,,1,
0.0019000000000000037,306625.97755263885,1073.9694447140148,0.0,0.0,4.730351491648593,3624.959660137268,0.0,3624.959660137268,combustion,,1,
0.0019200000000000037,308144.4751768833,1083.41264006205,0.0,0.0,4.733225892900389,3649.987452889144,0.0,3649.987452889144,combustion,,1,
0.0019400000000000038,309648.3897689181,1092.879179387562,0.0,0.0,4.735890856467586,3674.776865064211,0.0,3674.776865064211,combustion,,1,
0.001960000000000004,311137.7412530864,1102.3692787523087,0.0,0.0,4.738348489275239,3699.3282098294685,0.0,3699.3282098294685,combustion,,1,
