fuel_key,minimum_cycle_period_s,burn_duration_s,ignition_pressure_ratio_max,target_equivalence_ratio,feasible,completed_cycles,mean_net_thrust_n,peak_net_thrust_n,mean_fuel_mass_flow_kg_per_s,specific_impulse_s,peak_chamber_pressure_pa,peak_chamber_pressure_ratio,peak_chamber_temperature_k,relative_mass_balance_residual,relative_energy_balance_residual
gasoline_reference,0.026,0.006,1.02,1.1,True,12,110.76084396638838,979.3728240469198,0.04403961409460839,256.46143972336074,124488.4369917102,1.206883486037838,2600.0000000000005,3.034076798123258e-16,-1.8113124229750972e-15
gasoline_reference,0.026,0.006,1.03,0.7,True,12,65.84480912253854,589.144600835066,0.02737278785665953,245.2911254574835,114828.14250385229,1.113229407238259,2139.914055660132,-3.049412848847385e-15,-2.261203038983665e-14
gasoline_reference,0.026,0.006,1.03,0.8,True,12,82.32645245766385,702.8350403733218,0.031332416023372126,267.9321577544962,117582.21786768919,1.1399294619279947,2581.4911522408984,-5.3438076359226746e-15,-2.65230793912273e-14
gasoline_reference,0.026,0.006,1.03,0.9,True,12,97.5632760357207,844.4238696207887,0.03574469136819593,278.32623686711827,121081.21212003316,1.1738513142939013,2600.0000000000005,5.107695997716671e-15,2.72101276393854e-14
gasoline_reference,0.026,0.006,1.03,1.0,True,12,111.23801977465888,983.2603946193034,0.04007116118808115,283.07443283554824,124587.64745529066,1.2078453060512533,2600.0000000000005,8.968456302478183e-15,2.6068658584922004e-14
gasoline_reference,0.026,0.006,1.03,1.1,True,12,111.09867889318457,979.3728240469198,0.044020880220412846,257.3531550041018,124488.4369917102,1.206883486037838,2600.0000000000005,-3.4417692965232564e-17,-4.365660906863296e-15
gasoline_reference,0.026,0.006,1.05,0.7,True,12,65.84480912253854,589.144600835066,0.02737278785665953,245.2911254574835,114828.14250385229,1.113229407238259,2139.914055660132,-3.049412848847385e-15,-2.261203038983665e-14
gasoline_reference,0.026,0.006,1.05,0.8,True,12,82.47628196784517,702.8350403733218,0.03132422453196724,268.489972745924,117582.21786768919,1.1399294619279947,2581.491152239224,-4.2644178723616235e-15,-2.6924577943121368e-14
gasoline_reference,0.026,0.006,1.05,0.9,True,12,97.91933185976356,844.4238696207887,0.03572627751656632,279.4859616008597,121081.21212003316,1.1738513142939013,2600.0000000000005,5.357959787107746e-15,3.973598278772797e-14
gasoline_reference,0.026,0.006,1.05,1.0,True,12,111.85440817962944,983.2603946193034,0.04004049428959465,284.861002686123,124587.64745529066,1.2078453060512533,2600.0000000000005,8.989033172860516e-15,3.5841039006154324e-14
gasoline_reference,0.026,0.006,1.05,1.1,True,12,111.6434829788013,979.3728240469198,0.043990915856382845,258.7913150944113,124488.4369917102,1.206883486037838,2600.0000000000005,4.944888205037088e-17,-9.634942139602776e-15
gasoline_reference,0.026,0.006,1.08,0.7,True,12,65.84480912253854,589.144600835066,0.02737278785665953,245.2911254574835,114828.14250385229,1.113229407238259,2139.914055660132,-3.049412848847385e-15,-2.261203038983665e-14
gasoline_reference,0.026,0.006,1.08,0.8,True,12,82.47628196784517,702.8350403733218,0.03132422453196724,268.489972745924,117582.21786768919,1.1399294619279947,2581.491152239224,-4.2644178723616235e-15,-2.6924577943121368e-14
gasoline_reference,0.026,0.006,1.08,0.9,True,12,97.91933185976356,844.4238696207887,0.03572627751656632,279.4859616008597,121081.21212003316,1.1738513142939013,2600.0000000000005,5.357959787107746e-15,3.973598278772797e-14
gasoline_reference,0.026,0.006,1.08,1.0,True,12,111.85440817962944,983.2603946193034,0.04004049428959465,284.861002686123,124587.64745529066,1.2078453060512533,2600.0000000000005,8.989033172860516e-15,3.5841039006154324e-14
gasoline_reference,0.026,0.006,1.08,1.1,True,12,111.84844461194992,979.3728240469198,0.04397968232919288,259.3326425449473,124488.4369917102,1.206883486037838,2600.0000000000005,2.5149651106629513e-16,-6.229218426147747e-15
gasoline_reference,0.03,0.002,1.01,0.7,True,10,183.87567624858232,3239.862953959242,0.031074624931232923,603.3894492947002,199097.60563439532,1.9302002511753498,1686.426469343859,-4.502970957336502e-15,-5.396450198648566e-15
gasoline_reference,0.03,0.002,1.01,0.8,True,10,214.38731461714346,3670.6612276463034,0.03547351613771756,616.274461553749,214529.19663981732,2.079805570334221,1910.6458142685108,3.945556926329384e-15,-2.1861888290010046e-16
gasoline_reference,0.03,0.002,1.01,0.9,True,10,243.8672868833709,4088.2899210376936,0.039870535333900024,623.7072669512818,229489.04114751902,2.2248374281222767,2135.9961165562277,1.627610940452633e-15,7.619376247993054e-16
gasoline_reference,0.03,0.002,1.01,1.0,True,10,272.3046030845495,4492.484391863504,0.044260775260917984,627.3577834932747,243967.65942760938,2.3652039209881983,2362.1883842292345,-5.35549277905065e-15,3.86729632677283e-16
gasoline_reference,0.03,0.002,1.01,1.1,True,10,271.4979640977749,4477.218370639303,0.048628988536660665,569.3124288865001,243420.81648463354,2.359902418830389,2349.477603666298,2.5715069071180265e-15,-2.7106916217713177e-15
gasoline_reference,0.03,0.002,1.02,0.7,True,10,183.8756780070678,3239.86295399193,0.031074624623817246,603.3894610344073,199097.6056355663,1.9302002511867018,1686.426469343859,-4.096700783262452e-15,-2.4126080379748433e-15
gasoline_reference,0.03,0.002,1.02,0.8,True,10,214.38731645457932,3670.6612276529513,0.035473515770428045,616.2744732164629,214529.19664005548,2.07980557033653,1910.6458142685105,2.850948255636557e-15,1.395692051015125e-15
gasoline_reference,0.03,0.002,1.02,0.9,True,10,243.8672884769664,4088.289921041751,0.03987053497535204,623.7072766358898,229489.0411476643,2.224837428123685,2135.9961165562277,1.0280580467480804e-15,-3.873951501859291e-15
gasoline_reference,0.03,0.002,1.02,1.0,True,10,272.3046047379419,4492.484391866992,0.04426077484733197,627.3577931647163,243967.65942773438,2.3652039209894102,2362.1883842292345,-5.9152313177125316e-15,2.0313192758507105e-15
gasoline_reference,0.03,0.002,1.02,1.1,True,10,271.4979661123064,4477.2183706430205,0.04862898798164279,569.3124396085743,243420.8164847667,2.3599024188316795,2349.477603666298,3.0618301675612465e-16,-2.5655735775206375e-15
gasoline_reference,0.03,0.002,1.03,0.7,True,10,183.87567946810915,3239.8629540264947,0.031074624368393193,603.3894707885055,199097.6056368044,1.930200251198705,1686.426469343859,-4.417519381208809e-16,-9.376425030777274e-15
gasoline_reference,0.03,0.002,1.03,0.8,True,10,214.3873179810294,3670.6612276595665,0.03547351546527438,616.2744829057481,214529.19664029244,2.079805570338827,1910.6458142685105,3.8407692004390126e-15,5.114294891228868e-15
gasoline_reference,0.03,0.002,1.03,0.9,True,10,243.86729006597864,4088.2899210466844,0.03987053461780309,623.7072862931477,229489.04114784105,2.2248374281253986,2135.9961165562277,2.270198440309975e-15,-8.01859067676931e-15
gasoline_reference,0.03,0.002,1.03,1.0,True,10,272.30460638525113,4492.484391871123,0.04426077443522757,627.357802801143,243967.65942788235,2.3652039209908446,2362.1883842292345,-4.5019963406177144e-15,2.657497212974546e-16
gasoline_reference,0.03,0.002,1.03,1.1,True,10,271.4979677845208,4477.218370646749,0.04862898752088502,569.3124485093056,243420.81648490022,2.359902418832974,2349.477603666298,-2.74356653471198e-15,-1.9941784597135223e-15
gasoline_reference,0.03,0.002,1.05,0.7,True,10,183.87567946810915,3239.8629540264947,0.031074624368393193,603.3894707885055,199097.6056368044,1.930200251198705,1686.426469343859,-4.417519381208809e-16,-9.376425030777274e-15
gasoline_reference,0.03,0.002,1.05,0.8,True,10,214.38731889483725,3670.6612276640863,0.035473515282582704,616.274488706433,214529.19664045438,2.079805570340397,1910.6458142685105,5.652976942569039e-15,1.865107490148395e-15
gasoline_reference,0.03,0.002,1.05,0.9,True,10,243.86729196676595,4088.2899210534524,0.03987053419005751,623.7072978458999,229489.0411480835,2.2248374281277488,2135.9961165562277,1.5635327613101194e-15,-2.0391139423655168e-15
gasoline_reference,0.03,0.002,1.05,1.0,True,10,272.3046093371415,4492.484391879888,0.04426077369665724,627.3578200705408,243967.65942819623,2.3652039209938875,2362.1883842292345,-7.810882501827197e-15,3.5339516747466568e-15
gasoline_reference,0.03,0.002,1.05,1.1,True,10,271.49797044905176,4477.2183706541355,0.0486289867866133,569.3124626929564,243420.81648516483,2.3599024188355395,2349.477603666298,-3.111963413753438e-15,-2.840716886217166e-15
gasoline_reference,0.03,0.002,1.08,0.7,True,10,183.87567946810915,3239.8629540264947,0.031074624368393193,603.3894707885055,199097.6056368044,1.930200251198705,1686.426469343859,-4.417519381208809e-16,-9.376425030777274e-15
gasoline_reference,0.03,0.002,1.08,0.8,True,10,214.38731889483725,3670.6612276640863,0.035473515282582704,616.274488706433,214529.19664045438,2.079805570340397,1910.6458142685105,5.652976942569039e-15,1.865107490148395e-15
gasoline_reference,0.03,0.002,1.08,0.9,True,10,243.86729196676595,4088.2899210534524,0.03987053419005751,623.7072978458999,229489.0411480835,2.2248374281277488,2135.9961165562277,1.5635327613101194e-15,-2.0391139423655168e-15
gasoline_reference,0.03,0.002,1.08,1.0,True,10,272.3046093371415,4492.484391879888,0.04426077369665724,627.3578200705408,243967.65942819623,2.3652039209938875,2362.1883842292345,-7.810882501827197e-15,3.5339516747466568e-15
gasoline_reference,0.03,0.002,1.08,1.1,True,10,271.4979714449078,4477.218370657301,0.0486289865121527,569.3124679943809,243420.81648527825,2.359902418836639,2349.477603666298,-1.377334269833761e-15,2.4991318445293874e-16
gasoline_reference,0.03,0.003,1.01,0.7,True,10,156.9602515573043,2068.216266166947,0.03065091764768901,522.1863669655744,157128.1419823614,1.5233170592618872,1839.6892026181147,3.28185154429894e-15,2.2363957961960364e-15
gasoline_reference,0.03,0.003,1.01,0.8,True,10,185.29132358555327,2364.4566031714107,0.03498863278370404,540.0170048151446,167739.74374398327,1.6261938182283788,2110.23458647821,3.909699020066942e-15,-3.3025296385349324e-15
gasoline_reference,0.03,0.003,1.01,0.9,True,10,213.12065835217172,2657.91142448825,0.03932492415867457,552.633209832398,178251.56576771822,1.7281032382129782,2384.338464920774,-1.69207920615916e-15,6.420785649784565e-16
gasoline_reference,0.03,0.003,1.01,1.0,True,10,238.16474333157447,2949.943898184908,0.0436780114360409,556.0245124496148,188712.4379894628,1.8295187129274388,2600.0,9.106430743578161e-16,1.322731652227219e-14
gasoline_reference,0.03,0.003,1.01,1.1,True,10,237.9875833038221,2938.566618848883,0.04798367553892787,505.7549144718251,188304.8933631454,1.8255676722427632,2600.0,2.2648924666177198e-15,-6.824315918115013e-15
gasoline_reference,0.03,0.003,1.02,0.7,True,10,156.96025340556957,2068.2162661797065,0.030650917325051163,522.1863786111537,157128.1419828185,1.5233170592663183,1839.6892026181147,4.017348245836358e-15,5.884805579251337e-15
gasoline_reference,0.03,0.003,1.02,0.8,True,10,185.29132554323039,2364.456603176018,0.034988632393008645,540.0170165506607,167739.7437441483,1.6261938182299787,2110.23458647821,2.6316961774224053e-15,-1.0393597135423161e-14
gasoline_reference,0.03,0.003,1.02,0.9,True,10,213.12066016507336,2657.9114244902867,0.039324923751465395,552.6332202558597,178251.5657677912,1.7281032382136858,2384.338464920774,-1.0247710779444613e-15,-4.25319506835143e-16
gasoline_reference,0.03,0.003,1.02,1.0,True,10,238.16474520570563,2949.943898184908,0.043678010967978576,556.0245227834718,188712.4379894628,1.8295187129274388,2600.0,8.386507408106161e-16,1.251422523173241e-14
gasoline_reference,0.03,0.003,1.02,1.1,True,10,237.98758558982973,2938.566618848883,0.04798367491014918,505.7549259573109,188304.8933631454,1.8255676722427632,2600.0,2.2605942686908987e-15,-5.3098634841237775e-15
gasoline_reference,0.03,0.003,1.03,0.7,True,10,156.96025494108784,2068.216266194341,0.0306509170569892,522.186388286479,157128.1419833427,1.5233170592714005,1839.6892026181147,-1.5042997641350613e-16,2.3128923895100657e-15
gasoline_reference,0.03,0.003,1.03,0.8,True,10,185.29132715536372,2364.4566031808745,0.03498863207124109,540.01702621528,167739.74374432227,1.6261938182316653,2110.23458647821,1.1802895096346061e-15,-1.0139066865484195e-14
gasoline_reference,0.03,0.003,1.03,0.9,True,10,213.12066197248518,2657.911424492801,0.039324923345445205,552.6332306483773,178251.5657678813,1.7281032382145591,2384.338464920774,1.6957011139410579e-15,-1.268438155190165e-15
gasoline_reference,0.03,0.003,1.03,1.0,True,10,238.1647470740667,2949.943898184908,0.04367801050130295,556.0245330862052,188712.4379894628,1.8295187129274388,2600.0,1.0661613980007654e-15,1.4769352443487207e-14
gasoline_reference,0.03,0.003,1.03,1.1,True,10,237.98758748830838,2938.566618848883,0.047983674387894235,505.7549354964711,188304.8933631454,1.8255676722427632,2600.0,6.872368927036958e-16,-5.3440138088780204e-15
gasoline_reference,0.03,0.003,1.05,0.7,True,10,156.96025494108784,2068.216266194341,0.0306509170569892,522.186388286479,157128.1419833427,1.5233170592714005,1839.6892026181147,-1.5042997641350613e-16,2.3128923895100657e-15
gasoline_reference,0.03,0.003,1.05,0.8,True,10,185.29132811776347,2364.4566031843838,0.03498863187914109,540.0170319850035,167739.743744448,1.6261938182328841,2110.23458647821,4.159016691616977e-15,-5.8232298421516716e-15
gasoline_reference,0.03,0.003,1.05,0.9,True,10,213.12066413416161,2657.911424496485,0.03932492285978458,552.6332430787094,178251.56576801324,1.7281032382158386,2384.338464920774,-1.2173663952634316e-15,3.376788386628204e-17
gasoline_reference,0.03,0.003,1.05,1.0,True,10,238.16475042264486,2949.9438981849075,0.04367800966476558,556.0245515530551,188712.4379894628,1.8295187129274388,2600.0,7.066395422569093e-16,1.3309745211778459e-14
gasoline_reference,0.03,0.003,1.05,1.1,True,10,237.98759051359045,2938.566618848883,0.04798367355553761,505.75495069875416,188304.8933631454,1.8255676722427632,2600.0,1.9620451032085526e-15,-5.725168986625097e-15
gasoline_reference,0.03,0.003,1.08,0.7,True,10,156.96025494108784,2068.216266194341,0.0306509170569892,522.186388286479,157128.1419833427,1.5233170592714005,1839.6892026181147,-1.5042997641350613e-16,2.3128923895100657e-15
gasoline_reference,0.03,0.003,1.08,0.8,True,10,185.29132811776347,2364.4566031843838,0.03498863187914109,540.0170319850035,167739.743744448,1.6261938182328841,2110.23458647821,4.159016691616977e-15,-5.8232298421516716e-15
gasoline_reference,0.03,0.003,1.08,0.9,True,10,213.12066413416161,2657.911424496485,0.03932492285978458,552.6332430787094,178251.56576801324,1.7281032382158386,2384.338464920774,-1.2173663952634316e-15,3.376788386628204e-17
gasoline_reference,0.03,0.003,1.08,1.0,True,10,238.16475042264486,2949.9438981849075,0.04367800966476558,556.0245515530551,188712.4379894628,1.8295187129274388,2600.0,7.066395422569093e-16,1.3309745211778459e-14
gasoline_reference,0.03,0.003,1.08,1.1,True,10,237.98759164418922,2938.566618848883,0.0479836732444316,505.75495638052837,188304.8933631454,1.8255676722427632,2600.0,1.8705698231001796e-15,-9.425647908830752e-15
gasoline_reference,0.03,0.004,1.01,0.7,True,10,130.04592986795453,1458.9592429306053,0.030023142365238425,441.6924168193769,137183.37002334054,1.3299576076387958,2013.3306176274511,-3.368706335562277e-15,1.359444401680273e-14
gasoline_reference,0.03,0.004,1.01,0.8,True,10,155.45854084083035,1691.546102556681,0.03432872181302769,461.7812320676813,143679.17182336,1.392932740996285,2360.0278565002677,3.961047918448109e-15,-1.440938269874682e-14
gasoline_reference,0.03,0.004,1.01,0.9,True,10,178.3756602555854,1908.0683721321063,0.0386911214646454,470.11444971805787,150645.92548178622,1.4604736319001383,2600.0000000000005,1.4480198433669276e-15,-1.2151573415684085e-14
gasoline_reference,0.03,0.004,1.01,1.0,True,10,195.3732949418166,2116.6048259762238,0.04310860715651842,462.14742153868065,158861.46476921314,1.5401211793711607,2600.0000000000005,-4.782099578248961e-15,3.482881750360934e-14
gasoline_reference,0.03,0.004,1.01,1.1,True,10,195.20148982890407,2108.065112419945,0.04735494440932629,420.3365170391328,158555.5643630298,1.5371555533458332,2600.0000000000005,-9.515694873040237e-15,1.128130265777185e-14
gasoline_reference,0.03,0.004,1.02,0.7,True,10,130.0459319809278,1458.9592429331858,0.030023141996957933,441.69242941399517,137183.37002341135,1.3299576076394823,2013.330617612564,-5.095820505155797e-15,1.2204649100623849e-14
gasoline_reference,0.03,0.004,1.02,0.8,True,10,155.45854304876468,1691.5461025585407,0.034328721373154486,461.78124454329406,143679.17182341282,1.3929327409967973,2360.0278564893565,3.968707257785131e-15,-2.36862640210551e-14
gasoline_reference,0.03,0.004,1.02,0.9,True,10,178.37566215131073,1908.0683721321063,0.03869112103948487,470.11445988019034,150645.92548178622,1.4604736319001383,2600.0000000000005,1.0685469435901745e-15,-2.1118449668533952e-14
gasoline_reference,0.03,0.004,1.02,1.0,True,10,195.3732968676506,2116.6048259762238,0.043108606676035714,462.1474312451939,158861.46476921314,1.5401211793711607,2600.0000000000005,-4.138862599878726e-15,3.732213755658107e-14
gasoline_reference,0.03,0.004,1.02,1.1,True,10,195.20149217793463,2108.065112419945,0.04735494376388631,420.336527826527,158555.5643630298,1.5371555533458332,2600.0000000000005,-8.730157350631831e-15,1.7599588906093383e-14
gasoline_reference,0.03,0.004,1.03,0.7,True,10,130.04593373604658,1458.9592429371608,0.0300231416910191,441.6924398760306,137183.37002352046,1.3299576076405402,2013.3306175896043,-3.537664800771595e-15,1.9567335477040447e-15
gasoline_reference,0.03,0.004,1.03,0.8,True,10,155.45854488261986,1691.5461025605232,0.03432872100776271,461.7812549058198,143679.17182346914,1.392932740997343,2360.027856477768,4.1532727693774515e-15,-1.4461636609372126e-14
gasoline_reference,0.03,0.004,1.03,0.9,True,10,178.3756640412346,1908.0683721321063,0.0386911206155757,470.11447001182836,150645.92548178622,1.4604736319001383,2600.0000000000005,2.3733701938434835e-15,-1.679600891478312e-14
gasoline_reference,0.03,0.004,1.03,1.0,True,10,195.37329878752016,2116.6048259762238,0.04310860619698385,462.14744092225925,158861.46476921314,1.5401211793711607,2600.0000000000005,-3.76656313447101e-15,3.6369816619804336e-14
gasoline_reference,0.03,0.004,1.03,1.1,True,10,195.2014941287119,2108.065112419945,0.04735494322780208,420.3365367856699,158555.5643630298,1.5371555533458332,2600.0000000000005,-1.020878145508568e-14,1.5241120655781762e-14
gasoline_reference,0.03,0.004,1.05,0.7,True,10,130.04593373604658,1458.9592429371608,0.0300231416910191,441.6924398760306,137183.37002352046,1.3299576076405402,2013.3306175896043,-3.537664800771595e-15,1.9567335477040447e-15
gasoline_reference,0.03,0.004,1.05,0.8,True,10,155.4585459802921,1691.546102562241,0.034328720789036093,461.78126110865117,143679.17182351797,1.3929327409978167,2360.02785646761,4.17355692827513e-15,-1.234682781797716e-14
gasoline_reference,0.03,0.004,1.05,0.9,True,10,178.37566630151574,1908.0683721321063,0.038691120108530264,470.1144821296975,150645.92548178622,1.4604736319001383,2600.0000000000005,1.7695782381710404e-15,-1.95751392541786e-14
gasoline_reference,0.03,0.004,1.05,1.0,True,10,195.37330222832676,2116.6048259762238,0.04310860533827989,462.1474582671132,158861.46476921314,1.5401211793711607,2600.0000000000005,-3.636485059926072e-15,3.372104660354859e-14
gasoline_reference,0.03,0.004,1.05,1.1,True,10,195.2014972372572,2108.065112419945,0.047354942373422235,420.3365510631759,158555.5643630298,1.5371555533458332,2600.0000000000005,-8.824004641121742e-15,1.0498369414284811e-14
gasoline_reference,0.03,0.004,1.08,0.7,True,10,130.04593373604658,1458.9592429371608,0.0300231416910191,441.6924398760306,137183.37002352046,1.3299576076405402,2013.3306175896043,-3.537664800771595e-15,1.9567335477040447e-15
gasoline_reference,0.03,0.004,1.08,0.8,True,10,155.4585459802921,1691.546102562241,0.034328720789036093,461.78126110865117,143679.17182351797,1.3929327409978167,2360.02785646761,4.17355692827513e-15,-1.234682781797716e-14
gasoline_reference,0.03,0.004,1.08,0.9,True,10,178.37566630151574,1908.0683721321063,0.038691120108530264,470.1144821296975,150645.92548178622,1.4604736319001383,2600.0000000000005,1.7695782381710404e-15,-1.95751392541786e-14
gasoline_reference,0.03,0.004,1.08,1.0,True,10,195.37330222832676,2116.6048259762238,0.04310860533827989,462.1474582671132,158861.46476921314,1.5401211793711607,2600.0000000000005,-3.636485059926072e-15,3.372104660354859e-14
gasoline_reference,0.03,0.004,1.08,1.1,True,10,195.20149839894887,2108.065112419945,0.04735494205409023,420.336556399187,158555.5643630298,1.5371555533458332,2600.0000000000005,-1.038305703949064e-14,1.0746567716309339e-14
gasoline_reference,0.03,0.005,1.01,0.7,True,10,103.33829486492317,1046.2223002413803,0.029175434302603685,361.1796609514463,126202.72298659268,1.2235030493287433,2168.571066384585,4.635223432912426e-16,-1.5983621758165175e-14
gasoline_reference,0.03,0.005,1.01,0.8,True,10,125.38100974758314,1228.3047435749218,0.033382843842957324,382.9902839932163,130962.10277618107,1.2696440163987932,2591.9118919150415,-5.365558379907448e-15,1.4694971669946097e-14
gasoline_reference,0.03,0.005,1.01,0.9,True,10,143.38633299880652,1434.4936846892535,0.03787249789529623,386.0674014229594,136513.15577425386,1.3234600522924802,2600.0000000000005,-5.253042111592438e-15,1.2224363886544225e-14
gasoline_reference,0.03,0.005,1.01,1.0,True,10,159.1500568597044,1635.1761840485174,0.04229229061805171,383.72925870071,142084.05846664315,1.377468525884418,2600.0000000000005,5.0473078332773455e-15,2.2108499353523e-14
gasoline_reference,0.03,0.005,1.01,1.1,True,10,159.05370993855252,1628.3432808720484,0.04646041873671983,349.09208993083104,141891.61493894196,1.3756028352131395,2600.0000000000005,2.9588984066809986e-15,-2.913840948760048e-15
gasoline_reference,0.03,0.005,1.02,0.7,True,10,103.33829707743458,1046.2223002413803,0.029175433917558218,361.17967345113925,126202.72298659268,1.2235030493287433,2168.5710663880363,2.253488890171954e-15,-1.269426372481714e-14
gasoline_reference,0.03,0.005,1.02,0.8,True,10,125.38101205618764,1228.3047435771875,0.03338284338377252,382.9902963131813,130962.10277624112,1.2696440163993754,2591.9118918906156,-9.658187114904296e-16,2.012837884366138e-14
gasoline_reference,0.03,0.005,1.02,0.9,True,10,143.38633494244183,1434.4936846892535,0.03787249745981333,386.0674110954505,136513.15577425386,1.3234600522924802,2600.0000000000005,-5.414572250407054e-15,9.408396538550756e-15
gasoline_reference,0.03,0.005,1.02,1.0,True,10,159.15005883223088,1635.1761840485174,0.04229229012637832,383.72926791778445,142084.05846664315,1.377468525884418,2600.0000000000005,4.898626338169845e-15,2.3630477698894596e-14
gasoline_reference,0.03,0.005,1.02,1.1,True,10,159.05371234474234,1628.3432808720484,0.04646041807619812,349.0921001749485,141891.61493894196,1.3756028352131395,2600.0000000000005,3.719544714127409e-15,-1.2185164531392385e-14
gasoline_reference,0.03,0.005,1.03,0.7,True,10,103.33829891514415,1046.2223002413803,0.029175433597700817,361.1796838338544,126202.72298659268,1.2235030493287433,2168.5710663897758,1.3731800666595142e-15,-1.564050225236481e-14
gasoline_reference,0.03,0.005,1.03,0.8,True,10,125.38101397360074,1228.3047435795156,0.03338284300234881,382.9903065460816,130962.10277630285,1.2696440163999738,2591.911891865484,-3.2681906653113266e-15,1.6302787622094773e-14
gasoline_reference,0.03,0.005,1.03,0.9,True,10,143.38633688009585,1434.4936846892535,0.0378724970256184,386.0674207387078,136513.15577425386,1.3234600522924802,2600.0000000000005,-4.661297200049929e-15,4.348919900740783e-15
gasoline_reference,0.03,0.005,1.03,1.0,True,10,159.15006079861547,1635.1761840485174,0.04229228963617594,383.7292771067035,142084.05846664315,1.377468525884418,2600.0000000000005,4.141311800414852e-15,2.2381715965889394e-14
gasoline_reference,0.03,0.005,1.03,1.1,True,10,159.05371434295049,1628.3432808720484,0.0464604175275961,349.09210868268855,141891.61493894196,1.3756028352131395,2600.0000000000005,3.2772312908645375e-15,-1.2289426004222652e-14
gasoline_reference,0.03,0.005,1.05,0.7,True,10,103.33829891514415,1046.2223002413803,0.029175433597700817,361.1796838338544,126202.72298659268,1.2235030493287433,2168.5710663897758,1.3731800666595142e-15,-1.564050225236481e-14
gasoline_reference,0.03,0.005,1.05,0.8,True,10,125.38101512125911,1228.3047435812252,0.03338284277402963,382.9903126711627,130962.1027763482,1.2696440164004135,2591.911891847056,-1.028880773425517e-15,1.5652943022942863e-14
gasoline_reference,0.03,0.005,1.05,0.9,True,10,143.38633919741704,1434.4936846892535,0.03787249650627812,386.06743227217936,136513.15577425386,1.3234600522924802,2600.0000000000005,-4.627355663545288e-15,4.653484676425106e-15
gasoline_reference,0.03,0.005,1.05,1.0,True,10,159.15006432270468,1635.1761840485174,0.042292288757501774,383.7292935761383,142084.05846664315,1.377468525884418,2600.0000000000005,3.383886398654095e-15,2.4703047553554276e-14
gasoline_reference,0.03,0.005,1.05,1.1,True,10,159.05371752700586,1628.3432808720484,0.04646041665328238,349.0921222404514,141891.61493894196,1.3756028352131395,2600.0000000000005,2.797992741849113e-15,-5.262913269859175e-15
gasoline_reference,0.03,0.005,1.08,0.7,True,10,103.33829891514415,1046.2223002413803,0.029175433597700817,361.1796838338544,126202.72298659268,1.2235030493287433,2168.5710663897758,1.3731800666595142e-15,-1.564050225236481e-14
gasoline_reference,0.03,0.005,1.08,0.8,True,10,125.38101512125911,1228.3047435812252,0.03338284277402963,382.9903126711627,130962.1027763482,1.2696440164004135,2591.911891847056,-1.028880773425517e-15,1.5652943022942863e-14
gasoline_reference,0.03,0.005,1.08,0.9,True,10,143.38633919741704,1434.4936846892535,0.03787249650627812,386.06743227217936,136513.15577425386,1.3234600522924802,2600.0000000000005,-4.627355663545288e-15,4.653484676425106e-15
gasoline_reference,0.03,0.005,1.08,1.0,True,10,159.15006432270468,1635.1761840485174,0.042292288757501774,383.7292935761383,142084.05846664315,1.377468525884418,2600.0000000000005,3.383886398654095e-15,2.4703047553554276e-14
gasoline_reference,0.03,0.005,1.08,1.1,True,10,159.05371871689405,1628.3432808720484,0.04646041632650504,349.0921273073501,141891.61493894196,1.3756028352131395,2600.0000000000005,4.44212350386787e-15,-8.28245839590521e-15
gasoline_reference,0.03,0.006,1.01,0.7,True,10,80.59680708748944,770.9132824260726,0.028202988055836365,291.4083810504601,119254.96403700588,1.156146307258102,2277.1207839922854,2.911450967965111e-15,-4.631450142508778e-15
gasoline_reference,0.03,0.006,1.01,0.8,True,10,98.83116448400926,923.7122212217358,0.03242146154986279,310.8426824522942,123074.48648270586,1.1931755982963783,2600.0000000000005,-1.905845952261759e-15,-3.477054054405631e-18
gasoline_reference,0.03,0.006,1.01,0.9,True,10,114.3156952000606,1090.8866216575555,0.03683049678029688,316.5028386359042,127357.94359492713,1.2347026170044326,2600.0000000000005,-7.2557027647551e-15,-4.743410313352037e-14
gasoline_reference,0.03,0.006,1.01,1.0,True,10,128.57223841259702,1254.808169830551,0.04118289654807291,318.3535084647263,131665.95358198247,1.2764676695402708,2600.0000000000005,-1.35682994248765e-15,-2.261697820095043e-14
gasoline_reference,0.03,0.006,1.01,1.1,True,10,128.48104809612917,1249.2583568165026,0.04523588516903523,289.6245034543979,131518.332477456,1.2750365207721686,2600.0000000000005,8.364458146360551e-15,-1.6964272255062657e-14
gasoline_reference,0.03,0.006,1.02,0.7,True,10,80.59680938980442,770.9132824260726,0.02820298765573957,291.40839350879804,119254.96403700588,1.156146307258102,2277.120783963442,4.1297256537212645e-15,-6.436640346817022e-16
gasoline_reference,0.03,0.006,1.02,0.8,True,10,98.83116684455464,923.7122212217358,0.03242146108082912,310.84269437354357,123074.48648270586,1.1931755982963783,2600.0000000000005,-1.5201159431099816e-15,5.854100117645775e-15
gasoline_reference,0.03,0.006,1.02,0.9,True,10,114.31569720004663,1090.8866216575555,0.03683049633269392,316.5028480196883,127357.94359492713,1.2347026170044326,2600.0000000000005,-7.617319507386311e-15,-4.2501889935459076e-14
gasoline_reference,0.03,0.006,1.02,1.0,True,10,128.57224044779574,1254.808169830551,0.04118289604140717,318.353517420661,131665.95358198247,1.2764676695402708,2600.0000000000005,-1.474628913192876e-15,-2.150452555898164e-14
