grid,method,mach,alpha_deg,beta_deg,solve_s,CDi,CDo,CDtot,CLtot,CMxtot,CMytot,CMztot,CStot,E,L/D,d_CD_Alpha,d_CD_Beta,d_CD_Mach,d_CD_U,d_CD_p,d_CD_q,d_CD_r,d_CFx_Alpha,d_CFx_Beta,d_CFx_Mach,d_CFx_U,d_CFx_p,d_CFx_q,d_CFx_r,d_CFy_Alpha,d_CFy_Beta,d_CFy_Mach,d_CFy_U,d_CFy_p,d_CFy_q,d_CFy_r,d_CFz_Alpha,d_CFz_Beta,d_CFz_Mach,d_CFz_U,d_CFz_p,d_CFz_q,d_CFz_r,d_CL_Alpha,d_CL_Beta,d_CL_Mach,d_CL_U,d_CL_p,d_CL_q,d_CL_r,d_CMl_Alpha,d_CMl_Beta,d_CMl_Mach,d_CMl_U,d_CMl_p,d_CMl_q,d_CMl_r,d_CMm_Alpha,d_CMm_Beta,d_CMm_Mach,d_CMm_U,d_CMm_p,d_CMm_q,d_CMm_r,d_CMn_Alpha,d_CMn_Beta,d_CMn_Mach,d_CMn_U,d_CMn_p,d_CMn_q,d_CMn_r,d_CMx_Alpha,d_CMx_Beta,d_CMx_Mach,d_CMx_U,d_CMx_p,d_CMx_q,d_CMx_r,d_CMy_Alpha,d_CMy_Beta,d_CMy_Mach,d_CMy_U,d_CMy_p,d_CMy_q,d_CMy_r,d_CMz_Alpha,d_CMz_Beta,d_CMz_Mach,d_CMz_U,d_CMz_p,d_CMz_q,d_CMz_r,d_CS_Alpha,d_CS_Beta,d_CS_Mach,d_CS_U,d_CS_p,d_CS_q,d_CS_r
vlm_subsonic,vortex_lattice,0.5,8.0,0.0,15.48,0.01599516861,0.020621708634,0.036616877244,0.262828213037,-0.000246939994,0.447307970196,0.012872979183,0.005853761934,0.73924676122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.5,10.0,0.0,14.65,0.024280502197,0.021145325212,0.045425827409,0.323087983889,-0.00043621027,0.566403017431,0.013492097268,0.006311840953,0.735899039046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,-4.0,0.0,16.23,-0.000590688544,0.019660799542,0.019070110998,-0.096518081474,4.6781973e-05,-0.291253016889,0.0101111958,0.003156326596,-2.699560728849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,-2.0,0.0,15.69,-0.000646310544,0.019413240245,0.0187669297,-0.032673414771,2.212377e-06,-0.165536345414,0.011366482651,0.004052733286,-0.282736644173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,0.0,0.0,16.83,0.000547855306,0.019224161093,0.019772016399,0.031185287088,-2.6579694e-05,-0.044062668279,0.01223448296,0.004697531786,0.303856064858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,2.0,0.0,16.66,0.003023187486,0.019482322017,0.022505509503,0.093799767427,-8.386881e-05,0.0803717569,0.012923810186,0.005123776933,0.49816444769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,4.0,0.0,16.52,0.006539173838,0.019802231089,0.026341404927,0.155771752477,-0.000120921712,0.208647908068,0.013820164713,0.005701502776,0.635168303019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,6.0,0.0,15.87,0.01098911397,0.020189470979,0.031178584949,0.214726648023,-6.5661766e-05,0.344298606646,0.0147764963,0.006321460992,0.718196856709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,8.0,0.0,16.02,0.016897723985,0.020648701101,0.037546425086,0.273322068706,-3.1038463e-05,0.475802287787,0.014993758873,0.006611160708,0.756755306024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.6,10.0,0.0,15.0,0.024665023136,0.02118510587,0.045850129006,0.331979329511,-0.000569311197,0.6086055629,0.015774240891,0.006844019626,0.764847494033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlm_subsonic,vortex_lattice,0.7,-4.0,0.0,15.73,-0.003016526062,0.019663793913,0.016647267851,-0.105826885523,2.9361822e-05,-0.312231609649,0.016288757369,0.005664214343,-0.635505387406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
